Time,Total Velocity,Altitude,pogr_speed,pogr_altitude
108,162.664344369338,3190.6087495376923,2.5938382672404527,7.958529780614483
109,165.46318787600364,3275.5288518240745,2.612803477406412,8.05251384391122
110,167.7911126698296,3352.4274059178333,2.6240070308258776,8.12325616934629
111,170.78459760043387,3449.1151053939743,2.6452737969024995,8.238138093415996
112,173.7997197818945,3556.8966353508845,2.666437875916996,8.374773376415478
113,174.50656456041338,3589.163395700537,2.6520921183608257,8.331155429966424
114,175.21718585235288,3621.585029171572,2.6380398437189485,8.288015286985486
115,176.09714520636868,3659.0257731507118,2.626742952028472,8.256324335263061
116,176.9752781940996,3696.6788766475975,2.615596256888475,8.224923950900482
117,178.02428656564194,3739.471230285948,2.6071251809006446,8.20462268120951
118,178.9108461054582,3777.579952484098,2.5964201719689957,8.173716771254137
119,179.9670497260738,3815.9027351210566,2.5883178219109735,8.143101587786278
120,180.51798474871137,3849.421804878759,2.5731286440462178,8.102213933788258
121,181.57906962520687,3893.1906609233884,2.565386747734069,8.082736272911
122,182.64536555185907,3937.2391885503907,2.557825370483176,8.063392835344827
123,184.05128207468857,3986.687422489714,2.55508244187091,8.054528174171041
124,186.8314054896214,4072.678968922491,2.5712718204461726,8.11780234997418
125,189.62352235679305,4175.465151310229,2.587319785303656,8.211488098291264
126,193.2990398683247,4301.037215253288,2.615018104478412,8.345975407684712
127,196.64991098698184,4417.860373040978,2.637866081046002,8.459229727515245
128,199.8479922460896,4536.460944896463,2.6582708520360057,8.571934182039657
129,202.02186684948998,4623.432036094029,2.664798190363685,8.62177484819419
130,204.72457742626358,4716.978970026913,2.67810800529143,8.68148982007144
131,206.55824509408865,4788.891284952862,2.6798967547832904,8.69943069963962
132,208.38309879603642,4861.434723614889,2.6815155793984493,8.717121523582176
133,211.25874819159296,4969.289600887572,2.6964933134668443,8.795951489843436
134,213.75895872191643,5066.770236296572,2.706449494217049,8.853735230965547
135,216.41629026915106,5165.317272479341,2.718193015187095,8.910988493392628
136,219.36824005001466,5282.8700896025775,2.733394233032705,8.998268833407433
137,221.93732227396507,5383.701471326693,2.743595859330831,9.054335430691202
138,224.7826818279165,5503.89966153798,2.7569994553789137,9.140268396949363
139,227.24086164746944,5619.30674774743,2.7654558430944323,9.21531313090626
140,230.1365968885903,5748.452000953106,2.7790385468001633,9.309858847586973
141,232.64314288548098,5866.436490100551,2.7877223951972163,9.383333099810326
142,235.40706320015767,5998.3778202878375,2.799307674745359,9.476167357389226
143,237.65152962443346,6105.956026931553,2.804560616065544,9.527832668032152
144,239.9981959321206,6227.448835174516,2.810904984558628,9.598809843880218
145,242.6091897616463,6369.762682794975,2.8202007207719677,9.698895909660827
146,244.88183855876414,6493.676816274235,2.8254281139520945,9.768017413381417
147,247.28324833797845,6618.695576384223,2.832026733507454,9.83625048310082
148,249.66818044630818,6765.049775627784,2.8383150318474923,9.933313127911022
149,252.19803954339605,6892.4310942323045,2.846121095206881,9.99967498628161
150,254.47014355780578,7041.524430189649,2.8509002837621935,10.094728845026763
151,254.84258426398324,7081.387374248775,2.8344560010003605,10.03193842828894
152,255.36780458249115,7128.251036393671,2.8199093142456313,9.9795711998118
153,255.90006917987262,7175.24280259155,2.8056222046661055,9.927766792326235
154,256.43726700748505,7222.363789199993,2.791566523434076,9.876519043931951
155,256.82269868893343,7262.624771523378,2.776043928952614,9.8163734748543
156,257.20788020496354,7302.9697662899,2.760711899776362,9.756927146400471
157,257.60072053624515,7343.399528554887,2.7456511244633424,9.698170454298165
158,257.99693255720945,7383.915226527723,2.730810953126247,9.640094462232128
159,258.5463826203127,7431.590534489683,2.7177625344532337,9.591818692369085
160,259.39426575543564,7493.600508536618,2.7079851614925095,9.562178088173146
161,260.4085357291907,7555.850607473826,2.70004312997208,9.532769540351227
162,261.5898665469373,7632.681845629625,2.693906278446529,9.521480974803714
163,263.54745302849267,7738.751721507477,2.69576959355435,9.545790069245548
164,266.01751447882197,7889.233204008828,2.7027922258910917,9.623016422951416
165,266.6112970018163,7938.456974048679,2.6907625024941484,9.575681227344313
166,267.3753464589088,7995.161590689202,2.680576982874269,9.537608804457184
167,268.15085953285677,8052.062279788554,2.670617857259751,9.499908517059819
168,268.61225653618277,8094.365910445173,2.65765959535075,9.445313410640608
169,269.07283190662486,8136.764979432641,2.644840654063818,9.391340795741977
170,269.8661965975765,8194.144638925907,2.6354165335849533,9.354975012994224
171,270.6744301265706,8251.726075197557,2.6262370944236415,9.318965841007936
172,271.49219781486573,8309.511880735627,2.6172463937257255,9.283311417624109
173,272.4779319126328,8367.502466954063,2.60995856640385,9.248007414522611
174,273.31584100873556,8433.265387495216,2.601335708377885,9.221323819101952
175,274.84644909721584,8514.51258725458,2.5993525397457575,9.211335551500143
176,276.3872631197375,8603.836625053416,2.5974698201986492,9.209588834989699
177,279.1798552752329,8739.92181989098,2.6072808164937733,9.256796770052064
178,282.37303339703084,8900.570126209283,2.620667111366713,9.328155432880893
179,285.2857575748212,9047.128382016544,2.6312804922040023,9.382811505040141
180,287.88898033562464,9179.191229832539,2.6389056976072176,9.420855121859107
181,291.4783589332965,9344.402632197965,2.6554010915094692,9.49118311882526
182,294.5893714481423,9495.169593408216,2.667343434066741,9.544947121570143
183,297.9467815530765,9663.731011152202,2.6813378149300453,9.614718449376236
184,301.1883053086643,9817.591552531987,2.694106081937498,9.667995520888205
185,303.88925997342335,9939.671939639707,2.70189417459078,9.688620339183839
186,307.456671177389,10113.055933432757,2.7172262848990676,9.757739683276684
187,311.5199859964166,10288.341387802422,2.7367118758074436,9.826695599135956
188,314.8160592611934,10448.407340059779,2.7492457189797306,9.879291491561997
189,318.3995948695545,10610.09246978219,2.764106766451088,9.931767718325894
190,322.04393875872773,10773.423558745815,2.7792975812254066,9.984142685223935
191,325.1007926017268,10911.94602122957,2.7892498499231118,10.012136404611987
192,328.8816181676316,11078.389340203943,2.8052411131840893,10.064365246680472
193,331.3665332968323,11201.614751189658,2.810037114077032,10.076116844879406
194,334.80498698839557,11352.955830753042,2.8227969504158397,10.112109383968217
195,339.00142431221525,11524.02282432108,2.841743846653619,10.16423012521609
196,343.5266490745593,11715.395203475226,2.863194035731316,10.232507810957657
197,347.64562906038935,11909.004383967405,2.8810129265489515,10.300834847227923
198,348.9068192459488,11972.793525846608,2.8750606314551956,10.256075986862063
199,350.17926690807616,12036.83115718515,2.869247526023488,10.21182793065246
200,351.45517830944755,12101.11787059793,2.8635078625678907,10.168083058371877
201,352.7444863823342,12165.653945611342,2.857920980956378,10.124833627008972
202,354.0497096169919,12230.443119463796,2.852504712342906,10.082074888753287
203,355.6167571234149,12305.089298273542,2.849226548609848,10.047641085508978
204,357.18976392358377,12380.076933006756,2.846012448205724,10.013606255959612
205,358.7794746545709,12455.40673642186,2.8429465368701123,9.979964433322706
206,360.3900611013213,12531.083775218192,2.8400592962770377,9.946713215103747
207,362.27135539717824,12616.901173621045,2.8393059025733915,9.92154720671844
208,363.9023630342133,12693.326669983031,2.83659049300072,9.889028699857478
209,366.3436511648989,12789.886522161005,2.840167212988454,9.872155229131943
210,370.13718064138084,12936.849093945919,2.8541134088051563,9.893647045559268
211,375.33020406755503,13145.582286459168,2.878624442373942,9.961064339347876
212,380.05758734757,13336.429660582458,2.8993022765141516,10.013336280216844
213,384.87349596349196,13529.385877950728,2.920412608284509,10.065741907819167
214,391.16127390016,13787.137594606924,2.952389266927446,10.16448479682118
215,395.8499835957727,13963.952331982357,2.972003391488224,10.20183120576113
216,401.4774138225879,14185.239177183574,2.998402637922232,10.27022145405107
217,407.1790427829483,14409.248020890194,3.0250571883175352,10.338858215546997
218,412.676854737104,14636.015156313348,3.0499078199673093,10.40775051901751
219,417.94742626335017,14832.377500337556,3.0728098994135706,10.45350885156704
220,422.3721378452525,15008.505868011925,3.089268537681774,10.483843123895513
221,426.8502600174352,15197.571479165503,3.1059263643569697,10.52212155940487
222,431.98872046957626,15399.929041920068,3.1271735302171075,10.568373090214568
223,436.5692309724061,15581.448381075585,3.1441651680319684,10.599165396025084
224,449.6042447081844,16101.038889461379,3.1889809917727554,10.669027007474016
225,455.6478387335802,16324.95787781325,3.215566300116758,10.723904701051119
226,460.7705530681467,16527.301513301107,3.2353986669864843,10.763324373928706
227,466.6136164057193,16755.986774658442,3.2600454794989044,10.818614241013444
228,472.1679025996824,16987.21944693904,3.2824191518982886,10.874130060864296
229,476.79197845283807,17158.965730332086,3.29811605450162,10.890486729534
230,483.1248094569712,17419.761910536763,3.3253990609729853,10.962146982299489
231,488.1797231741435,17620.375289427,3.343640323336029,10.994587914479835
232,493.26236630396943,17822.872085339703,3.3618711897273865,11.027192887861748
233,499.0959976993058,18065.96394568859,3.384996780942011,11.083703301235044
234,501.13958517114906,18155.685613188223,3.3822968104296103,11.045510194527823
235,503.5504591310871,18258.80075418256,3.3820694408819048,11.01558499168051
236,505.27606358392364,18336.250440708878,3.377243575415343,10.970357091275126
237,507.70556441382826,18440.23198066287,3.377126057826062,10.941180146593206
238,509.08365893268046,18505.144215918182,3.370029367520397,10.889059545635288
239,511.17434209363915,18596.691255909285,3.367675083113215,10.852908921764609
240,513.2840856328506,18688.619525885002,3.365448204684797,10.817145286717619
241,515.4027881142322,18780.932200982024,3.363281015794594,10.781764669257662
242,517.8756135803517,18887.034915781067,3.363414398713616,10.75439458749164
243,520.3624271824492,18980.170214000755,3.363617169995234,10.719731363766034
244,523.2323784932512,19100.753368840116,3.366263281520862,10.700595934672481
245,526.8385787254774,19249.21886067397,3.373579480205636,10.696857733980684
246,531.1818253664768,19412.3592993264,3.3855053449820507,10.700866952467118
247,537.4074335412158,19673.50708469412,3.409242086496808,10.758005861378383
248,543.6720978672943,19909.49184609972,3.4329856703868993,10.80018632031326
249,550.3748208240453,20176.05166011509,3.4592433979436663,10.857753850048718
250,557.1444428939348,20431.206440722217,3.4856580030365336,10.907924927168647
251,563.2099685632411,20688.988047595405,3.5074254267101885,10.95830029814199
252,569.3442858388636,20934.84338294282,3.52940017856483,11.00122159337143
253,576.6696407096808,21227.210710732736,3.5585041642044204,11.067326609803509
254,583.3082190400662,21493.12835643487,3.583104844014969,11.118323462612558
255,590.3712971022509,21776.768657319466,3.6100582569290878,11.177230058818505
256,598.6955495194634,22093.805840409,3.644425153498733,11.251838657286594
257,604.3109719208911,22353.161958524408,3.662047213241768,11.295753225199194
258,612.7744363006749,22661.461919064954,3.696672079958353,11.36314133485018
259,620.536027073534,22988.857474319862,3.726751567614861,11.438604432416415
260,629.1621533676521,23320.065324613355,3.7617113066020305,11.514403094325806
261,636.6457710736385,23639.09334300027,3.7895390763657804,11.582685616292293
262,645.0234434321724,23977.8313285584,3.8223976929698225,11.659121959169456
